p_meaca,p_mrgse,p_sigpath,p_ora
0.97897337560589,0.9453363630718015,0.985,0.31777903462043855
0.9996121471517813,0.9790820101958637,0.975,0.4141549787423916
0.9887994301863643,0.9305485523152068,0.898,0.3333206719584352
0.994312678068353,0.9467227588074488,0.991,0.35758159082535823
0.9711781346658066,0.946585724071191,0.956,0.4110693341325311
0.975692704198263,0.9103317010629831,0.948,0.42646138512361964
0.9764741417354666,0.9046422958253889,0.913,0.3385602500435714
0.9798023652693127,0.9135034069851244,0.953,0.35201612462660425
0.9805065027761807,0.9604012423353685,0.969,0.39559510918831287
0.9993627787790298,0.9503103947763784,0.931,0.32088318218592055
0.9758259478724406,0.97803212869915,0.995,0.3358489169554494
0.9818931675131396,0.8986692864079145,0.926,0.26125099907259564
0.9734018083482956,0.8972029543680332,0.89,0.31467741394604554
0.9644801248695387,0.9338328414529433,0.941,0.32502426305710114
0.9817641070061706,0.976077836764205,0.964,0.343988120062083
0.9610161642106205,0.935563991563928,0.967,0.3893871432321445
0.995352230432373,0.9771114936264976,0.973,0.3364341913717517
0.9897787108953184,0.9829668714252798,0.984,0.32232399036709214
0.9936316664353324,0.9567948234859678,0.972,0.3924922572595171
0.9837295634590927,0.855964433322131,0.859,0.3676032206544302
0.9758682693097165,0.9745597250508098,0.983,0.32709818083379555
0.9950974094234928,0.9403161282651934,0.901,0.3358489169554494
0.9685567681280676,0.9776848680482434,0.993,0.3769476599085494
0.9917748308610913,0.9872721869547125,0.986,0.31693153309411753
0.994903989506442,0.8918614642728329,0.898,0.31693153309411753
0.9755159373535779,0.9546572064728194,0.927,0.3196263648517011
0.986220171168366,0.874925696518174,0.838,0.3893871432321445
0.977450322354224,0.7842329605461811,0.822,0.3302085974228795
0.9826410597224904,0.8701004773937684,0.899,0.3364341913717517
0.9959559773884163,0.8768171866896692,0.862,0.32088318218592055
0.9710692078749691,0.9903984242618934,0.98,0.31155084033413977
0.9786297576978372,0.9478594028349386,0.952,0.3061830971145952
0.9849804837782892,0.9454895036907227,0.955,0.3551339356375234
0.9809060602416464,0.9988649108459818,0.979,0.34266472110570917
0.9873814923417622,0.9148046120555561,0.914,0.4203157387656553
0.9999441746545763,0.9975803644461694,0.997,0.3302085974228795
0.9790019325374181,0.9622249316918171,0.982,0.32398963694705646
0.9855612345248086,0.9848246464116901,0.976,0.32502426305710114
0.9849736915302622,0.967398478769327,0.99,0.3924922572595171
0.9614767911175219,0.8343026917090229,0.805,0.3769476599085494
0.9787290406766074,0.9966512935489985,0.99,0.34578131389160727
0.9792410104056994,0.8390639571654299,0.851,0.32088318218592055
0.9918779960076854,0.93162708894508,0.933,0.3061830971145952
0.9877419564918536,0.9441435520755815,0.946,0.3364341913717517
0.9756681469083445,0.9866501922617229,0.963,0.3494219875321799
0.9927840704325976,0.9171345006260883,0.896,0.343988120062083
0.993085996320157,0.9556090118929755,0.93,0.3893871432321445
0.9791635855029875,0.9703127492630085,0.944,0.32398963694705646
0.9943483796588227,0.9466582710796249,0.923,0.35825174878211685
0.9871721653919062,0.9511409346976809,0.959,0.4203157387656553
0.9979496335548854,0.9683833091870735,0.957,0.3061830971145952
0.9961676913430701,0.8140780967895246,0.803,0.3769476599085494
0.9921025522915258,0.9929835401776533,0.994,0.3893871432321445
0.9983026385092529,0.9495040933175533,0.948,0.3800600206465401
0.9986948886780997,0.9622975613707857,0.976,0.3385602500435714
0.9866107187198342,0.859478388892291,0.884,0.3035044544662396
0.9800965060025973,0.8056645942851701,0.818,0.3488985165198437
0.9588721539723719,0.9760778356853718,0.947,0.44175117254461493
0.9739740415865158,0.8215914727275428,0.798,0.3676032206544302
0.9911064355064738,0.9586745748372445,0.988,0.32232399036709214
0.9885547464424576,0.9109578998203751,0.917,0.37071907117183533
0.9834874580066949,0.8701961399571534,0.862,0.2928282525610862
0.9985441193732265,0.9060942852295168,0.896,0.3676032206544302
0.9807644501087424,0.92317135055909,0.941,0.35201612462660425
0.9873359211377001,0.9919898757783907,0.976,0.35201612462660425
0.9843584880088212,0.9841865311818915,0.978,0.32232399036709214
0.978983289914054,0.9793808286257226,0.99,0.31777903462043855
0.9832140677834053,0.9906326971504066,1,0.39869552270191977
0.9920531968742248,0.9675357073645231,0.933,0.3395489443002573
0.9714642369451933,0.9547136691115986,0.94,0.3893871432321445
0.9583911215495124,0.9795100491123023,0.979,0.3644865874913873
0.9807990888389463,0.9852042898272254,0.963,0.3676032206544302
0.9951218176374009,0.7803215088753426,0.773,0.37071907117183533
0.973747938329301,0.9363209607457013,0.928,0.3304321668905799
0.984296569173516,0.8735374661042857,0.87,0.35201612462660425
0.9939252306305076,0.9477384761501337,0.904,0.35201612462660425
0.9884082983310537,0.957601554887572,0.925,0.35758159082535823
0.9953283358537838,0.8295396018467424,0.848,0.3893871432321445
0.9750817278569852,0.8669686572283449,0.857,0.3831708437949557
0.9897495342326242,0.9844853946755989,0.972,0.36302558658144685
0.9913466489961029,0.9798411769658348,0.984,0.3061830971145952
0.9805668851886742,0.9960857743325447,0.98,0.3831708437949557
0.9797828246421243,0.9675195632956909,0.955,0.3644865874913873
0.9813928791123071,0.9900672129826488,0.983,0.3364341913717517
0.9908895926685897,0.8751092279112354,0.878,0.3302085974228795
0.9911696135321241,0.8753167046736057,0.851,0.3924922572595171
0.9873271006397393,0.9519957244438092,0.955,0.4048883389021878
0.9947505500692787,0.9663168366355674,0.994,0.31467741394604554
0.9885167865113752,0.7397379562368496,0.78,0.35201612462660425
0.9931029407058337,0.9673096849968181,0.976,0.3924922572595171
0.986178446372881,0.9387291545415037,0.908,0.3924922572595171
0.951367319520612,0.6586206637614289,0.677,0.35201612462660425
